Query_ID	CARD_Protein_Accession	CARD_Protein_Description	NCBI_Nucleotide_ID	CDS_Name	Locus_Tag	CDS_ID
k141_1809430_1 # 1 # 153 # -1 # ID=640028_1;partial=10;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.634	EHL92831.1	gb|EHL92831.1|Klebsiella pneumoniae KpnG [Klebsiella sp. 4_1_44FAA]	JH414800.1	NA	HMPREF1024_02163	EHL92831.1
k141_201278_2 # 549 # 779 # 1 # ID=640164_2;partial=01;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=3-4bp;gc_cont=0.606	AAG08162.1	gb|AAG08162.1|basR [Pseudomonas aeruginosa PAO1]	AE004091.2	pmrA	PA4776	AAG08162.1
k141_3148978_1 # 3 # 305 # -1 # ID=641243_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.502	ABS43151.1	gb|ABS43151.1|cmeB [Campylobacter jejuni subsp. doylei 269.97]	CP000768.1	cmeB	JJD26997_1591	ABS43151.1
k141_1719777_2 # 357 # 479 # 1 # ID=641287_2;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.341	AAC60780.1	gb|AAC60780.1|rosB [Yersinia enterocolitica (type O:8)]	U46859.1	rosB	NA	AAC60780.1
k141_1094785_1 # 2 # 325 # -1 # ID=641581_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.494	AAG05915.1	gb|AAG05915.1|MuxB [Pseudomonas aeruginosa PAO1]	AE004091.2	NA	PA2527	AAG05915.1
k141_2344871_1 # 2 # 778 # 1 # ID=641972_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.714	CAC14596.1	gb|CAC14596.1|smeF [Stenotrophomonas maltophilia]	AJ252200.1	smeF	NA	CAC14596.1
k141_2523941_1 # 2 # 493 # 1 # ID=641978_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.705	AAG05914.1	gb|AAG05914.1|MuxC [Pseudomonas aeruginosa PAO1]	AE004091.2	NA	PA2526	AAG05914.1
k141_2969750_1 # 1 # 234 # 1 # ID=642472_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.423	ADZ12699.1	gb|ADZ12699.1|RanA [Riemerella anatipestifer RA-GD]	CP002562.1	NA	RIA_1613	ADZ12699.1
k141_3058728_1 # 1 # 279 # 1 # ID=642481_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.484	AAG06466.1	gb|AAG06466.1|cprS [Pseudomonas aeruginosa PAO1]	AE004091.2	NA	PA3078	AAG06466.1
k141_1184278_1 # 3 # 377 # 1 # ID=642526_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.389	BAE06009.1	gb|BAE06009.1|opmE [Pseudomonas aeruginosa]	AB219524.1	opmE	NA	BAE06009.1
k141_3149047_1 # 2 # 859 # 1 # ID=642831_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.488	AAP43109.1	gb|AAP43109.1|oqxA [Escherichia coli]	EU370913.1	oqxA	pOLA52_66	AAP43109.1
k141_2344933_1 # 3 # 320 # -1 # ID=643311_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.525	APB03219.1	gb|APB03219.1|TaeA [Paenibacillus sp. LC231]	KX531049.1	taeA	NA	APB03219.1
k141_826672_1 # 1 # 306 # -1 # ID=643358_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.484	AAG05882.1	gb|AAG05882.1|MexF [Pseudomonas aeruginosa PAO1]	AE004091.2	mexF	PA2494	AAG05882.1
k141_1184320_2 # 2015 # 2125 # 1 # ID=643701_2;partial=01;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.297	BAO79432.1	gb|BAO79432.1|cmeC [Campylobacter jejuni subsp. jejuni]	AB894099.1	cmeC	NA	BAO79432.1
k141_1541013_1 # 1 # 441 # -1 # ID=643996_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.692	CAC14594.1	gb|CAC14594.1|smeD [Stenotrophomonas maltophilia]	AJ252200.1	smeD	NA	CAC14594.1
k141_201438_1 # 2 # 97 # -1 # ID=644105_1;partial=10;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.490	AIA35096.1	gb|AIA35096.1|LptD [Klebsiella pneumoniae subsp. pneumoniae KPNIH10]	CP007727.1	NA	KPNIH10_03875	AIA35096.1
k141_469719_1 # 3 # 227 # -1 # ID=644510_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.293	WP_323056190.1	gb|WP_323056190.1|VRA-F [Staphylococcus aureus]	NZ_JAYEPU010000001.1	vraF	U9J26_RS00155	WP_323056190.1
k141_2524029_1 # 3 # 128 # -1 # ID=644558_1;partial=10;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.619	ACS83748.1	gb|ACS83748.1|tet(43) [uncultured bacterium AOTet43]	GQ244501.1	tet43	WISOIL_0056	ACS83748.1
k141_2524031_1 # 3 # 152 # -1 # ID=644587_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.673	AAP93922.1	gb|AAP93922.1|tet(41) [Serratia marcescens]	AY264780.2	tetA(41)	NA	AAP93922.1
k141_1719896_1 # 3 # 383 # 1 # ID=644938_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.627	AAG07064.1	gb|AAG07064.1|MexK [Pseudomonas aeruginosa PAO1]	AE004091.2	NA	PA3676	AAG07064.1
k141_2791645_1 # 1 # 342 # 1 # ID=645069_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.599	AIA35096.1	gb|AIA35096.1|LptD [Klebsiella pneumoniae subsp. pneumoniae KPNIH10]	CP007727.1	NA	KPNIH10_03875	AIA35096.1
k141_1541048_1 # 2 # 388 # -1 # ID=645155_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.426	AAD51345.1	gb|AAD51345.1|smeB [Stenotrophomonas maltophilia]	AF173226.1	smeB	NA	AAD51345.1
k141_3058847_1 # 1 # 459 # 1 # ID=645676_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.325	EGP45231.1	gb|EGP45231.1|AxyY [Achromobacter insuavis AXX-A]	GL982453.1	NA	NA	NA
k141_201494_1 # 2 # 217 # 1 # ID=645767_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.463	AAC76298.1	gb|AAC76298.1|AcrF [Escherichia coli str. K-12 substr. MG1655]	U00096.3	acrF	b3266	AAC76298.1
k141_1541077_1 # 1 # 336 # -1 # ID=645835_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.467	AAA26793.1	gb|AAA26793.1|oleC [Streptomyces antibioticus]	L06249.1	oleC-ORF4	NA	AAA26793.1
k141_1094930_2 # 182 # 307 # 1 # ID=645878_2;partial=01;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.532	WP_323056190.1	gb|WP_323056190.1|VRA-F [Staphylococcus aureus]	NZ_JAYEPU010000001.1	vraF	U9J26_RS00155	WP_323056190.1
k141_2702263_1 # 240 # 308 # 1 # ID=645994_1;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.594	CAH35802.1	gb|CAH35802.1|amrB [Burkholderia pseudomallei K96243]	BX571965.1	amrB	BPSL1803	CAH35802.1
k141_1273403_1 # 1 # 345 # -1 # ID=646084_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.391	AAL14440.1	gb|AAL14440.1|adeB [Acinetobacter baumannii]	AF370885.1	adeB	NA	AAL14440.1
k141_1273412_1 # 1 # 345 # -1 # ID=646184_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.397	AAL14440.1	gb|AAL14440.1|adeB [Acinetobacter baumannii]	AF370885.1	adeB	NA	AAL14440.1
k141_3149153_1 # 3 # 545 # 1 # ID=646216_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.464	WP_323056190.1	gb|WP_323056190.1|VRA-F [Staphylococcus aureus]	NZ_JAYEPU010000001.1	vraF	U9J26_RS00155	WP_323056190.1
k141_201503_1 # 2 # 217 # 1 # ID=646297_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.468	AAC76298.1	gb|AAC76298.1|AcrF [Escherichia coli str. K-12 substr. MG1655]	U00096.3	acrF	b3266	AAC76298.1
k141_2969882_1 # 1 # 282 # 1 # ID=646312_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.443	AAX14802.1	gb|AAX14802.1|adeJ [Acinetobacter baumannii]	AY769962.1	adeJ	NA	AAX14802.1
k141_1898967_1 # 1 # 858 # 1 # ID=646626_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.720	CAJ77855.1	gb|CAJ77855.1|adeH [Acinetobacter baumannii AYE]	CT025802.2	NA	29_170	CAJ77855.1
k141_1541098_1 # 3 # 116 # -1 # ID=647018_1;partial=10;start_type=ATG;rbs_motif=AATAA;rbs_spacer=5bp;gc_cont=0.518	BAD89844.2	gb|BAD89844.2|abeM [Acinetobacter baumannii]	AB204810.2	abeM	NA	BAD89844.2
k141_2434602_1 # 2 # 235 # 1 # ID=647038_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.291	ADZ12699.1	gb|ADZ12699.1|RanA [Riemerella anatipestifer RA-GD]	CP002562.1	NA	RIA_1613	ADZ12699.1
k141_2256265_1 # 231 # 311 # 1 # ID=647091_1;partial=01;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.506	AAK76136.1	gb|AAK76136.1|patB [Streptococcus pneumoniae TIGR4]	AE005672.3	NA	SP_2073	AAK76136.1
k141_2524153_1 # 1 # 147 # -1 # ID=647187_1;partial=10;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.585	AAF67494.2	gb|AAF67494.2|novA [Streptomyces niveus]	AF170880.4	novA	NA	AAF67494.2
k141_1899009_1 # 2 # 574 # -1 # ID=647331_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.274	ANZ79240.1	gb|ANZ79240.1|tetA(60) [uncultured bacterium]	KX000272.1	tetA(60)	NA	ANZ79240.1
k141_2702281_1 # 3 # 149 # -1 # ID=647342_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.442	BAA34300.1	gb|BAA34300.1|mexY [Pseudomonas aeruginosa PAO1]	AB015853.1	mexY	NA	BAA34300.1
k141_1094986_1 # 2 # 640 # -1 # ID=647427_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.674	CAH35802.1	gb|CAH35802.1|amrB [Burkholderia pseudomallei K96243]	BX571965.1	amrB	BPSL1803	CAH35802.1
k141_2434627_1 # 3 # 86 # -1 # ID=647539_1;partial=10;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.631	EGP45230.2	gb|EGP45230.2|OprZ [Achromobacter insuavis AXX-A]	GL982453.1	NA	NA	NA
k141_647031_1 # 1 # 672 # 1 # ID=647648_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.664	CAC14595.1	gb|CAC14595.1|smeE [Stenotrophomonas maltophilia]	AJ252200.1	smeE	NA	CAC14595.1
k141_2613245_1 # 1 # 225 # 1 # ID=647842_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.471	AFH35853.1	gb|AFH35853.1|Escherichia coli mdfA [Escherichia coli]	JQ394987.1	mdfA	NA	AFH35853.1
k141_2969961_1 # 317 # 400 # 1 # ID=647928_1;partial=01;start_type=ATG;rbs_motif=AAAAAA;rbs_spacer=11bp;gc_cont=0.393	AAG07065.1	gb|AAG07065.1|MexJ [Pseudomonas aeruginosa PAO1]	AE004091.2	NA	PA3677	AAG07065.1
k141_2613265_2 # 208 # 351 # 1 # ID=648213_2;partial=01;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.465	WP_323056190.1	gb|WP_323056190.1|VRA-F [Staphylococcus aureus]	NZ_JAYEPU010000001.1	vraF	U9J26_RS00155	WP_323056190.1
k141_2345113_1 # 1 # 468 # 1 # ID=648271_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.545	AAG06465.1	gb|AAG06465.1|cprR [Pseudomonas aeruginosa PAO1]	AE004091.2	NA	PA3077	AAG06465.1
k141_3058976_2 # 266 # 382 # 1 # ID=648285_2;partial=01;start_type=ATG;rbs_motif=4Base/6BMM;rbs_spacer=13-15bp;gc_cont=0.256	WP_104671188.1	gb|WP_104671188.1|efrA [Enterococcus faecalis]	NZ_PTWF01000025.1	efrA	CUM78_RS05955	WP_104671188.1
k141_2434663_1 # 338 # 415 # 1 # ID=648582_1;partial=01;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.654	BAC11911.1	gb|BAC11911.1|emeA [Enterococcus faecalis ATCC 29212]	AB091338.1	emeA	NA	BAC11911.1
k141_2434667_1 # 3 # 350 # 1 # ID=648635_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.451	ADO96486.1	gb|ADO96486.1|hmrM [Haemophilus influenzae R2846]	CP002276.1	hmrM	R2846_1088	ADO96486.1
k141_290073_1 # 2 # 334 # -1 # ID=648676_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.435	AAC74000.1	gb|AAC74000.1|msbA [Escherichia coli str. K-12 substr. MG1655]	U00096.3	msbA	b0914	AAC74000.1
k141_2613293_1 # 2 # 406 # 1 # ID=648740_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.405	APB03219.1	gb|APB03219.1|TaeA [Paenibacillus sp. LC231]	KX531049.1	taeA	NA	APB03219.1
k141_2613294_1 # 3 # 344 # 1 # ID=648751_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.544	APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	NA	APB03214.1
k141_737999_2 # 783 # 845 # 1 # ID=649445_2;partial=01;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.492	AML99881.1	gb|AML99881.1|MdtK [Salmonella enterica subsp. enterica serovar Typhimurium]	CP014358.1	mdtK	SE16cs_02222	AML99881.1
k141_1720107_1 # 3 # 344 # 1 # ID=649780_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.599	AAV85982.1	gb|AAV85982.1|macB [Neisseria gonorrhoeae]	AY768532.1	macB	NA	AAV85982.1
k141_469799_1 # 2 # 283 # 1 # ID=649808_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.553	WP_323056190.1	gb|WP_323056190.1|VRA-F [Staphylococcus aureus]	NZ_JAYEPU010000001.1	vraF	U9J26_RS00155	WP_323056190.1
k141_915959_1 # 2 # 205 # 1 # ID=649887_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.637	APB03219.1	gb|APB03219.1|TaeA [Paenibacillus sp. LC231]	KX531049.1	taeA	NA	APB03219.1
k141_647121_1 # 3 # 221 # -1 # ID=650111_1;partial=10;start_type=TTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.384	ADO96486.1	gb|ADO96486.1|hmrM [Haemophilus influenzae R2846]	CP002276.1	hmrM	R2846_1088	ADO96486.1
k141_1629782_1 # 2 # 319 # 1 # ID=650429_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.601	ADZ12699.1	gb|ADZ12699.1|RanA [Riemerella anatipestifer RA-GD]	CP002562.1	NA	RIA_1613	ADZ12699.1
k141_1720138_1 # 3 # 305 # 1 # ID=650556_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.703	AAC75137.1	gb|AAC75137.1|mdtC [Escherichia coli str. K-12 substr. MG1655]	U00096.3	mdtC	b2076	AAC75137.1
k141_290196_1 # 2 # 340 # 1 # ID=651013_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.310	AAX14803.1	gb|AAX14803.1|adeK [Acinetobacter baumannii]	AY769962.1	adeK	NA	AAX14803.1
k141_2524324_1 # 1 # 693 # 1 # ID=651018_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.439	AAG05915.1	gb|AAG05915.1|MuxB [Pseudomonas aeruginosa PAO1]	AE004091.2	NA	PA2527	AAG05915.1
k141_2077276_1 # 3 # 98 # -1 # ID=651228_1;partial=10;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.448	BAE78083.1	gb|BAE78083.1|mdtO [Escherichia coli str. K-12 substr. W3110]	AP009048.1	yjcQ	NA	BAE78083.1
k141_2613378_1 # 260 # 529 # 1 # ID=651499_1;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.507	AAV85982.1	gb|AAV85982.1|macB [Neisseria gonorrhoeae]	AY768532.1	macB	NA	AAV85982.1
k141_2791884_1 # 1 # 207 # 1 # ID=651738_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.401	BAD89844.2	gb|BAD89844.2|abeM [Acinetobacter baumannii]	AB204810.2	abeM	NA	BAD89844.2
k141_2791885_1 # 2 # 322 # -1 # ID=651750_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.361	AAG04750.1	gb|AAG04750.1|PmpM [Pseudomonas aeruginosa PAO1]	AE004091.2	NA	PA1361	AAG04750.1
k141_2434757_1 # 2 # 775 # 1 # ID=651858_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.588	AAG03548.1	gb|AAG03548.1|TriC [Pseudomonas aeruginosa PAO1]	AE004091.2	NA	PA0158	AAG03548.1
k141_2167057_2 # 897 # 998 # 1 # ID=652319_2;partial=01;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.343	AAA99504.1	gb|AAA99504.1|bcrA [Bacillus licheniformis]	L20573.1	bcrA	NA	AAA99504.1
k141_2970113_1 # 3 # 476 # 1 # ID=652352_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.511	AAA26793.1	gb|AAA26793.1|oleC [Streptomyces antibioticus]	L06249.1	oleC-ORF4	NA	AAA26793.1
k141_2345262_1 # 3 # 302 # -1 # ID=652368_1;partial=10;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.580	AAA74437.1	gb|AAA74437.1|MexB [Pseudomonas aeruginosa]	L11616.1	mexB	NA	AAA74437.1
k141_2167066_2 # 153 # 380 # 1 # ID=652435_2;partial=01;start_type=ATG;rbs_motif=TTAA;rbs_spacer=14bp;gc_cont=0.465	AAB58161.1	gb|AAB58161.1|ceoB [Burkholderia cepacia]	U97042.1	ceoB	NA	AAB58161.1
k141_2970119_1 # 3 # 326 # -1 # ID=652452_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.429	WP_323056190.1	gb|WP_323056190.1|VRA-F [Staphylococcus aureus]	NZ_JAYEPU010000001.1	vraF	U9J26_RS00155	WP_323056190.1
k141_2077322_1 # 1 # 222 # -1 # ID=652473_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.581	APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	NA	APB03214.1
k141_2702456_1 # 2 # 361 # 1 # ID=652849_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.656	WP_323056190.1	gb|WP_323056190.1|VRA-F [Staphylococcus aureus]	NZ_JAYEPU010000001.1	vraF	U9J26_RS00155	WP_323056190.1
k141_2434806_1 # 1 # 450 # -1 # ID=652918_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.638	AAC74000.1	gb|AAC74000.1|msbA [Escherichia coli str. K-12 substr. MG1655]	U00096.3	msbA	b0914	AAC74000.1
k141_738122_2 # 169 # 339 # 1 # ID=652948_2;partial=01;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.509	WP_323056190.1	gb|WP_323056190.1|VRA-F [Staphylococcus aureus]	NZ_JAYEPU010000001.1	vraF	U9J26_RS00155	WP_323056190.1
k141_2524368_1 # 1 # 354 # 1 # ID=652966_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.486	ACN32294.1	gb|ACN32294.1|TolC [Escherichia coli]	FJ768952.1	tolC	NA	ACN32294.1
k141_2434809_1 # 2 # 379 # 1 # ID=653007_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.458	AAL14440.1	gb|AAL14440.1|adeB [Acinetobacter baumannii]	AF370885.1	adeB	NA	AAL14440.1
k141_647210_1 # 2 # 454 # 1 # ID=653135_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.558	AAK76136.1	gb|AAK76136.1|patB [Streptococcus pneumoniae TIGR4]	AE005672.3	NA	SP_2073	AAK76136.1
k141_2434818_1 # 272 # 331 # 1 # ID=653187_1;partial=01;start_type=ATG;rbs_motif=AAAA;rbs_spacer=4bp;gc_cont=0.250	AAG03548.1	gb|AAG03548.1|TriC [Pseudomonas aeruginosa PAO1]	AE004091.2	NA	PA0158	AAG03548.1
k141_1273673_1 # 1 # 168 # -1 # ID=653226_1;partial=10;start_type=ATG;rbs_motif=TAAA;rbs_spacer=7bp;gc_cont=0.375	AAC76539.1	gb|AAC76539.1|mdtF [Escherichia coli str. K-12 substr. MG1655]	U00096.3	mdtF	b3514	AAC76539.1
k141_1720237_1 # 2 # 406 # 1 # ID=653336_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.432	CAC14595.1	gb|CAC14595.1|smeE [Stenotrophomonas maltophilia]	AJ252200.1	smeE	NA	CAC14595.1
k141_2256543_1 # 2 # 136 # -1 # ID=653472_1;partial=10;start_type=ATG;rbs_motif=AAA;rbs_spacer=11bp;gc_cont=0.585	CAC14596.1	gb|CAC14596.1|smeF [Stenotrophomonas maltophilia]	AJ252200.1	smeF	NA	CAC14596.1
k141_1988095_1 # 1 # 123 # -1 # ID=653491_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.350	WP_323056190.1	gb|WP_323056190.1|VRA-F [Staphylococcus aureus]	NZ_JAYEPU010000001.1	vraF	U9J26_RS00155	WP_323056190.1
k141_1452660_1 # 1 # 300 # -1 # ID=653631_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.673	AAG03548.1	gb|AAG03548.1|TriC [Pseudomonas aeruginosa PAO1]	AE004091.2	NA	PA0158	AAG03548.1
k141_2970155_2 # 600 # 764 # 1 # ID=653652_2;partial=01;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.382	BAE06005.1	gb|BAE06005.1|mexM [Pseudomonas aeruginosa]	AB219523.1	mexM	NA	BAE06005.1
k141_2613487_1 # 2 # 421 # -1 # ID=653885_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.612	APB03219.1	gb|APB03219.1|TaeA [Paenibacillus sp. LC231]	KX531049.1	taeA	NA	APB03219.1
k141_916002_1 # 3 # 266 # -1 # ID=653971_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.595	BAE06007.1	gb|BAE06007.1|mexP [Pseudomonas aeruginosa]	AB219524.1	mexP	NA	BAE06007.1
k141_2345340_1 # 3 # 533 # 1 # ID=654158_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.652	APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	NA	APB03214.1
k141_2077349_1 # 1 # 204 # -1 # ID=654292_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.559	AAL14440.1	gb|AAL14440.1|adeB [Acinetobacter baumannii]	AF370885.1	adeB	NA	AAL14440.1
k141_2256577_1 # 107 # 202 # 1 # ID=654308_1;partial=01;start_type=TTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.469	AFK58562.1	gb|AFK58562.1|Enterococcus faecium liaR mutant conferring daptomycin resistance [Enterococcus faecium DO]	CP003583.1	NA	HMPREF0351_10938	AFK58562.1
k141_1899232_2 # 478 # 549 # 1 # ID=654504_2;partial=01;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.514	AAW38464.1	gb|AAW38464.1|Staphylococcus aureus LmrS [Staphylococcus aureus subsp. aureus COL]	CP000046.1	NA	SACOL2157	AAW38464.1
k141_647287_1 # 1 # 315 # -1 # ID=655042_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.413	WP_104671188.1	gb|WP_104671188.1|efrA [Enterococcus faecalis]	NZ_PTWF01000025.1	efrA	CUM78_RS05955	WP_104671188.1
k141_1005534_1 # 1 # 333 # -1 # ID=655338_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.574	AAG07763.1	gb|AAG07763.1|MexW [Pseudomonas aeruginosa PAO1]	AE004091.2	NA	PA4375	AAG07763.1
k141_2792048_1 # 2 # 502 # -1 # ID=655697_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.609	AAF42062.1	gb|AAF42062.1|mtrD [Neisseria meningitidis MC58]	AE002098.2	mtrD	NMB1715	AAF42062.1
k141_1005575_1 # 1 # 339 # 1 # ID=656211_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.575	ANZ79241.1	gb|ANZ79241.1|tetB(60) [uncultured bacterium]	KX000273.1	tetB(60)	NA	ANZ79241.1
k141_1005585_1 # 118 # 207 # 1 # ID=656322_1;partial=01;start_type=ATG;rbs_motif=TATAA;rbs_spacer=11bp;gc_cont=0.222	AAD51345.1	gb|AAD51345.1|smeB [Stenotrophomonas maltophilia]	AF173226.1	smeB	NA	AAD51345.1
k141_2970280_2 # 460 # 708 # 1 # ID=656332_2;partial=01;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.546	AAG06465.1	gb|AAG06465.1|cprR [Pseudomonas aeruginosa PAO1]	AE004091.2	NA	PA3077	AAG06465.1
k141_2345425_1 # 3 # 371 # -1 # ID=656411_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.491	AAG05882.1	gb|AAG05882.1|MexF [Pseudomonas aeruginosa PAO1]	AE004091.2	mexF	PA2494	AAG05882.1
k141_3149544_1 # 1 # 270 # -1 # ID=656416_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.489	ABS43151.1	gb|ABS43151.1|cmeB [Campylobacter jejuni subsp. doylei 269.97]	CP000768.1	cmeB	JJD26997_1591	ABS43151.1
