user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
binning_output.093	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
binning_output.094	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__M30B80;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__M30B80;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	24.23	11	0.97907	N/A
binning_output.095	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__HIMB11;s__	N/A	N/A	N/A	N/A	N/A	GCA_913060475.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__HIMB11;s__HIMB11 sp913060475	88.76	0.532	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__HIMB11;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	36.25	11	0.99339	Genome not assigned to closest species as it falls outside its pre-defined ANI radius;Genome has more than 23.3% of markers with multiple hits
binning_output.096	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Thiomicrospirales;f__Thiomicrospiraceae;g__Thiomicrorhabdus;s__	N/A	N/A	N/A	N/A	N/A	GCF_029201445.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Thiomicrospirales;f__Thiomicrospiraceae;g__Thiomicrorhabdus;s__Thiomicrorhabdus sp029201445	86.56	0.393	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Thiomicrospirales;f__Thiomicrospiraceae;g__Thiomicrorhabdus;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	56.29	11	0.99477	Genome has more than 16.7% of markers with multiple hits
binning_output.097	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Nereida;s__Nereida sp024640765	GCA_024640765.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Nereida;s__Nereida sp024640765	97.37	0.641	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Nereida;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have incongruent species assignments	GCA_024640765.1, s__Nereida sp024640765, 95.0, 97.37, 0.641; GCF_001049735.1, s__Nereida ignava, 95.0, 95.09, 0.681	11.34	11	N/A	Genome domain questionable ( 13.3% Bacterial, 3.8% Archaeal)
binning_output.098	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Lentibacter;s__Lentibacter algarum	GCF_900107355.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Lentibacter;s__Lentibacter algarum	99.46	0.768	GCF_900107355.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Lentibacter;s__Lentibacter algarum	99.46	0.768	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Lentibacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_018500125.2, s__Lentibacter sp018500125, 95.0, 83.6, 0.347; GCF_025751535.1, s__Lentibacter sp025751535, 95.0, 80.59, 0.151	60.14	11	N/A	Genome has more than 20.0% of markers with multiple hits
binning_output.099	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	92.71	11	0.88161	N/A
binning_output.100	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri_B	GCF_009494135.1	96.82	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri_B	98.31	0.657	GCF_009494135.1	96.82	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri_B	98.31	0.657	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_009494835.1, s__Prevotella copri_F, 96.41, 97.71, 0.675; GCF_025151535.1, s__Prevotella copri, 96.58, 97.65, 0.619; GCA_026015625.1, s__Prevotella copri_H, 96.58, 97.62, 0.671; GCA_003463005.1, s__Prevotella copri_I, 96.73, 97.59, 0.673; GCA_003465495.1, s__Prevotella copri_G, 96.82, 97.58, 0.671; GCA_026015295.1, s__Prevotella copri_C, 95.51, 97.48, 0.683; GCF_026015465.1, s__Prevotella copri_E, 96.47, 97.4, 0.64; GCA_015074785.1, s__Prevotella sp015074785, 96.07, 97.21, 0.663; GCA_949820605.1, s__Prevotella sp934191715, 96.61, 97.18, 0.648; GCA_900557255.1, s__Prevotella sp900557255, 95.0, 96.96, 0.364; GCA_021622245.1, s__Prevotella copri_J, 95.95, 96.95, 0.653; GCA_934202525.1, s__Prevotella sp934202525, 95.0, 96.25, 0.609; GCF_019127135.1, s__Prevotella sp900551275, 95.0, 96.03, 0.654; GCA_958369755.1, s__Prevotella sp958369755, 95.0, 95.89, 0.448; GCF_009494395.1, s__Prevotella sp900546535, 95.0, 90.27, 0.286; GCA_002224675.1, s__Prevotella copri_A, 95.0, 90.22, 0.276; GCF_019249655.1, s__Prevotella sp900767615, 95.85, 89.66, 0.258; GCA_900544825.1, s__Prevotella sp900544825, 95.0, 89.65, 0.26; GCF_900551985.1, s__Prevotella sp900551985, 95.0, 89.63, 0.242; GCF_026095235.1, s__Prevotella sp900557035, 95.0, 89.5, 0.269; GCA_021636625.1, s__Prevotella sp021636625, 95.0, 89.38, 0.233; GCA_022732315.1, s__Prevotella sp022732315, 95.0, 88.69, 0.207; GCA_900770515.1, s__Prevotella sp900770515, 95.0, 88.65, 0.177; GCA_934196725.1, s__Prevotella sp934196725, 95.0, 88.18, 0.192; GCA_900555035.1, s__Prevotella sp900555035, 95.0, 88.18, 0.189; GCA_022741625.1, s__Prevotella sp022741625, 95.0, 88.04, 0.16; GCA_900556795.1, s__Prevotella sp900556795, 95.0, 87.1, 0.198; GCA_900765465.1, s__Prevotella sp900765465, 95.0, 86.2, 0.161	51.58	11	N/A	N/A
binning_output.101	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__CAISIP01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__CAISIP01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_024236015.1, s__CAISIP01 sp024236015, 95.0, 86.83, 0.245; GCA_027214345.1, s__CAISIP01 sp027214345, 95.0, 86.56, 0.263	26.32	11	0.98674	Genome has more than 25.8% of markers with multiple hits
binning_output.102	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Puniceispirillales;f__Puniceispirillaceae;g__UBA3439;s__UBA3439 sp017859295	GCA_017859295.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Puniceispirillales;f__Puniceispirillaceae;g__UBA3439;s__UBA3439 sp017859295	97.06	0.54	GCA_017859295.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Puniceispirillales;f__Puniceispirillaceae;g__UBA3439;s__UBA3439 sp017859295	97.06	0.54	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Puniceispirillales;f__Puniceispirillaceae;g__UBA3439;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_028383305.1, s__UBA3439 sp028383305, 95.0, 93.68, 0.458; GCA_913064995.1, s__UBA3439 sp913064995, 95.0, 93.14, 0.409; GCA_016778825.1, s__UBA3439 sp016778825, 95.0, 93.1, 0.503; GCA_905182545.1, s__UBA3439 sp905182545, 95.0, 93.02, 0.423; GCA_943787735.1, s__UBA3439 sp002378605, 95.0, 91.7, 0.397	33.45	11	N/A	N/A
binning_output.103	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__RS62;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__RS62;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_030441535.1, s__RS62 sp030441535, 95.0, 95.33, 0.322	14.6	11	0.95568	Genome has more than 10.0% of markers with multiple hits;Genome domain questionable ( 15.8% Bacterial, 7.5% Archaeal)
binning_output.104	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__RS62;s__	N/A	N/A	N/A	N/A	N/A	GCA_030441535.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__RS62;s__RS62 sp030441535	94.1	0.244	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__RS62;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	25.6	11	0.99449	Genome has more than 10.0% of markers with multiple hits
binning_output.105	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__HIMB11;s__	N/A	N/A	N/A	N/A	N/A	GCA_913060475.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__HIMB11;s__HIMB11 sp913060475	87.76	0.191	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__HIMB11;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_022424725.1, s__HIMB11 sp022424725, 95.0, 93.86, 0.198; GCA_000472185.1, s__HIMB11 sp000472185, 95.0, 92.8, 0.225; GCA_018222665.1, s__HIMB11 sp018222665, 95.0, 92.7, 0.172; GCA_017852835.1, s__HIMB11 sp003486095, 95.0, 91.46, 0.191	15.15	11	0.98708	Genome has more than 11.7% of markers with multiple hits
binning_output.106	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__HIMB11;s__	N/A	N/A	N/A	N/A	N/A	GCA_913060475.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__HIMB11;s__HIMB11 sp913060475	89.13	0.174	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__HIMB11;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_022424725.1, s__HIMB11 sp022424725, 95.0, 95.16, 0.263; GCA_017852835.1, s__HIMB11 sp003486095, 95.0, 92.57, 0.282; GCA_000472185.1, s__HIMB11 sp000472185, 95.0, 92.54, 0.325; GCA_018222665.1, s__HIMB11 sp018222665, 95.0, 91.93, 0.247	10.01	11	0.98009	Genome has more than 17.5% of markers with multiple hits
binning_output.107	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__SAR86;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__SAR86;f__;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	33.23	11	0.72051	Genome has more than 38.3% of markers with multiple hits
binning_output.108	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_000012825.1, s__Phocaeicola vulgatus, 95.08, 99.44, 0.428; GCA_959599425.1, s__Phocaeicola sp959599425, 95.0, 99.37, 0.324; GCA_948566455.1, s__Phocaeicola sp948566455, 95.0, 98.91, 0.22; GCA_947574505.1, s__Phocaeicola sp947574505, 95.0, 98.43, 0.208; GCA_019414665.1, s__Phocaeicola sp019414665, 95.0, 98.31, 0.2; GCA_958434805.1, s__Phocaeicola sp958434805, 95.0, 98.25, 0.212; GCA_948579315.1, s__Phocaeicola sp948579315, 95.0, 96.83, 0.221; GCA_019414725.1, s__Phocaeicola sp019414725, 95.0, 95.96, 0.221; GCF_013009555.1, s__Phocaeicola dorei, 95.0, 95.93, 0.393; GCA_900760795.1, s__Phocaeicola sp900760795, 95.0, 95.37, 0.253; GCA_948956705.1, s__Phocaeicola sp948956705, 95.0, 92.81, 0.204; GCF_024622025.1, s__Phocaeicola sartorii, 95.0, 89.81, 0.264; GCA_947072895.1, s__Phocaeicola sp011959205, 95.0, 89.54, 0.243	47.25	11	0.97357	Genome has more than 28.3% of markers with multiple hits
binning_output.109	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__SAR86;f__SAR86;g__GCA-2707915;s__GCA-2707915 sp913031395	GCA_913031395.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__SAR86;f__SAR86;g__GCA-2707915;s__GCA-2707915 sp913031395	98.79	0.529	GCA_913031395.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__SAR86;f__SAR86;g__GCA-2707915;s__GCA-2707915 sp913031395	98.79	0.529	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__SAR86;f__SAR86;g__GCA-2707915;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	42.94	11	N/A	Genome has more than 30.8% of markers with multiple hits
binning_output.110	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Tepidimonas;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Tepidimonas;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	16.13	11	0.92308	Genome domain questionable ( 18.3% Bacterial, 9.4% Archaeal)
binning_output.111	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__	N/A	N/A	N/A	N/A	N/A	GCF_008629655.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium baculatum	89.9	0.218	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_003259835.1, s__Flavobacterium aquaticum, 95.0, 90.07, 0.164; GCF_023151265.1, s__Flavobacterium sp023151265, 95.0, 89.93, 0.152; GCF_900115115.1, s__Flavobacterium ummariense, 95.0, 89.9, 0.203; GCA_913777665.1, s__Flavobacterium sp913777665, 95.0, 89.76, 0.246; GCA_946479395.1, s__Flavobacterium sp946479395, 95.0, 89.71, 0.241; GCF_003858535.1, s__Flavobacterium viscosum, 95.0, 88.72, 0.173	28.2	11	0.99759	Genome has more than 34.2% of markers with multiple hits
binning_output.112	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA3478;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA3478;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_913060705.1, s__UBA3478 sp913060705, 95.0, 93.93, 0.266; GCA_018623195.1, s__UBA3478 sp018623195, 95.0, 93.4, 0.5; GCA_002381155.1, s__UBA3478 sp002381155, 95.0, 91.23, 0.479; GCA_024638165.1, s__UBA3478 sp024638165, 95.0, 90.82, 0.483; GCA_003045935.1, s__UBA3478 sp003045935, 95.0, 89.55, 0.407; GCA_023262185.1, s__UBA3478 sp023262185, 95.0, 86.51, 0.186; GCA_018623655.1, s__UBA3478 sp018623655, 95.0, 85.24, 0.151; GCA_023264015.1, s__UBA3478 sp023264015, 95.0, 85.16, 0.165	49.87	11	0.9738	Genome has more than 30.0% of markers with multiple hits
binning_output.113	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Arcobacteraceae;g__JALRJW01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Arcobacteraceae;g__JALRJW01;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	28.76	11	0.95044	Genome has more than 35.8% of markers with multiple hits
binning_output.114	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Gemmobacter_B;s__	N/A	N/A	N/A	N/A	N/A	GCF_029953595.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Gemmobacter_B;s__Gemmobacter_B sp029953595	88.11	0.405	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Gemmobacter_B;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_002855575.1, s__Gemmobacter_B sp002855575, 95.0, 89.86, 0.409; GCA_014654775.1, s__Gemmobacter_B sp014654775, 95.0, 88.87, 0.394; GCF_011059185.1, s__Gemmobacter_B kunshanensis, 95.0, 87.19, 0.294; GCF_009908315.1, s__Gemmobacter_B ruber, 95.0, 86.75, 0.29; GCF_009908265.2, s__Gemmobacter_B amnigenus, 95.0, 86.47, 0.263; GCA_000500915.1, s__Gemmobacter_B sp000500915, 95.0, 85.98, 0.251; GCA_022843025.1, s__Gemmobacter_B sp022843025, 95.0, 85.04, 0.24; GCA_013824045.1, s__Gemmobacter_B sp013824045, 95.0, 84.46, 0.215; GCA_958439195.1, s__Gemmobacter_B sp958439195, 95.0, 84.28, 0.175	32.97	11	0.99465	Genome has more than 31.7% of markers with multiple hits
binning_output.115	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (6.2%)
binning_output.116	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__HIMB11;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__HIMB11;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_022424725.1, s__HIMB11 sp022424725, 95.0, 96.55, 0.46; GCA_017852835.1, s__HIMB11 sp003486095, 95.0, 92.77, 0.451; GCA_000472185.1, s__HIMB11 sp000472185, 95.0, 92.43, 0.501; GCA_018222665.1, s__HIMB11 sp018222665, 95.0, 92.2, 0.404	14.98	11	0.98899	Genome not assigned to closest species as it falls outside its pre-defined ANI radius;Genome has more than 11.7% of markers with multiple hits
binning_output.117	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (0.6%)
binning_output.118	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Microbacteriaceae;g__Pontimonas;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Microbacteriaceae;g__Pontimonas;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	53.92	11	0.96139	N/A
binning_output.119	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MAG-120531;s__	N/A	N/A	N/A	N/A	N/A	GCA_018500075.2	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MAG-120531;s__MAG-120531 sp018500075	91.3	0.546	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MAG-120531;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_022239325.1, s__MAG-120531 sp022239325, 95.0, 89.48, 0.324	45.4	11	0.99205	Genome has more than 13.3% of markers with multiple hits;Genome not assigned to closest species as it falls outside its pre-defined ANI radius
binning_output.120	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Comamonas;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Comamonas;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_028690035.1, s__Comamonas sp028690035, 95.0, 95.66, 0.277	21.47	11	0.99174	Genome has more than 15.8% of markers with multiple hits
binning_output.121	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Arcobacteraceae;g__JALRJW01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Arcobacteraceae;g__JALRJW01;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	25.74	11	0.9393	Genome has more than 20.8% of markers with multiple hits
binning_output.122	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Comamonas;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Comamonas;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_030162955.1, s__Comamonas jiangduensis, 95.0, 95.33, 0.196; GCA_028690035.1, s__Comamonas sp028690035, 95.0, 94.21, 0.208	23.65	11	0.98037	Genome has more than 28.3% of markers with multiple hits
binning_output.123	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Arcobacteraceae;g__Halarcobacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Arcobacteraceae;g__Halarcobacter;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	22.96	11	0.93971	Genome has more than 23.3% of markers with multiple hits
