Query_ID	CARD_Protein_Accession	CARD_Protein_Description	NCBI_Nucleotide_ID	CDS_Name	Locus_Tag	CDS_ID
k141_2144971_1 # 1 # 231 # -1 # ID=1188249_1;partial=10;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.589	BAM98942.1	gb|BAM98942.1|IMP-44 [Pseudomonas aeruginosa]	AB777501.1	blaIMP-44	NA	BAM98942.1
k141_3191195_1 # 274 # 354 # 1 # ID=1188468_1;partial=01;start_type=TTG;rbs_motif=GGTG;rbs_spacer=8bp;gc_cont=0.309	AAB58447.1	gb|AAB58447.1|APH(9)-Ia [Legionella pneumophila 130b]	U94857.1	aph	NA	AAB58447.1
k141_5990333_1 # 3 # 101 # -1 # ID=1189669_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.545	BAJ10053.1	gb|BAJ10053.1|FosC2 [Escherichia coli]	AB522969.1	fosC2	NA	BAJ10053.1
k141_920670_1 # 1 # 375 # 1 # ID=1189848_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.307	AEO25219.1	gb|AEO25219.1|lin [Listeria monocytogenes FSL R2-561]	CP002003.1	NA	LMKG_02372	AEO25219.1
k141_4241947_1 # 3 # 62 # -1 # ID=1191622_1;partial=10;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.533	CAC87665.1	gb|CAC87665.1|CAU-1 [Caulobacter vibrioides]	AJ308331.1	blaCAU-1	NA	CAC87665.1
k141_1794644_1 # 1 # 372 # -1 # ID=1192082_1;partial=10;start_type=ATG;rbs_motif=AAAAA;rbs_spacer=10bp;gc_cont=0.384	BAL43359.1	gb|BAL43359.1|mphG [Photobacterium damselae subsp. damselae]	AB571865.1	mph(G)	NA	BAL43359.1
k141_5465248_1 # 96 # 392 # 1 # ID=1192361_1;partial=01;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.694	APB03222.1	gb|APB03222.1|rphB [Paenibacillus sp. LC231]	KX531052.1	rphB	NA	APB03222.1
k141_4766121_1 # 1 # 312 # -1 # ID=1192965_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.481	AIA08936.1	gb|AIA08936.1|rphA [Streptomyces sp. WAC4747]	KJ151292.1	NA	NA	AIA08936.1
k141_3365395_1 # 1 # 189 # -1 # ID=1193528_1;partial=10;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.587	AKQ05893.1	gb|AKQ05893.1|tet(49) [uncultured bacterium]	KR857683.1	tet(49)	NA	AKQ05893.1
k141_5115433_1 # 3 # 146 # -1 # ID=1194384_1;partial=10;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.257	AEO25219.1	gb|AEO25219.1|lin [Listeria monocytogenes FSL R2-561]	CP002003.1	NA	LMKG_02372	AEO25219.1
k141_3543160_1 # 1 # 60 # -1 # ID=1195733_1;partial=10;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.450	WP_204376227.1	gb|WP_204376227.1|GMB-1 [Citrobacter freundii]	NG_073463.1	blaGMB	A7J11_07032	WP_204376227.1
k141_920953_2 # 450 # 647 # 1 # ID=1196379_2;partial=01;start_type=ATG;rbs_motif=TAA;rbs_spacer=12bp;gc_cont=0.374	ABI20451.1	gb|ABI20451.1|mphE [uncultured bacterium]	DQ839391.1	mph	NA	ABI20451.1
k141_5291409_1 # 2 # 367 # -1 # ID=1197995_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.456	AAL68645.1	gb|AAL68645.1|catB9 [Vibrio cholerae]	AF462019.1	catB9	NA	AAL68645.1
k141_222592_1 # 1 # 204 # 1 # ID=1200485_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.608	CAB51471.1	gb|CAB51471.1|ACI-1 [Acidaminococcus fermentans]	AJ007350.1	aci1	NA	CAB51471.1
k141_3017553_1 # 89 # 205 # 1 # ID=1200564_1;partial=01;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.564	WP_009901927.1	gb|WP_009901927.1|CDD-1 [Clostridioides difficile]	NZ_JBNAZV010000009.1	NA	ACPMCT_RS10920	WP_009901927.1
k141_222607_1 # 277 # 372 # 1 # ID=1200741_1;partial=01;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.438	ACH58990.1	gb|ACH58990.1|LRA-12 [uncultured bacterium BLR12]	EU408351.1	blaLRA-12	AKSOIL_0006	ACH58990.1
k141_5291576_1 # 3 # 338 # -1 # ID=1201836_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.604	WP_063857697.1	gb|WP_063857697.1|ACC-1b [Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance]	NZ_JAUUPH010000004.1	NA	Q6Z45_RS04250	WP_063857697.1
k141_5814767_1 # 1 # 75 # -1 # ID=1202022_1;partial=10;start_type=ATG;rbs_motif=AGxAG;rbs_spacer=5-10bp;gc_cont=0.667	UNG16571.1	gb|UNG16571.1|HBL-1 [Bordetella hinzii]	OM212391.1	blaHBL	NA	UNG16571.1
k141_5291612_1 # 1 # 99 # -1 # ID=1202687_1;partial=10;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.485	CAD61201.1	gb|CAD61201.1|VIM-7 [Pseudomonas aeruginosa]	AJ536835.1	blaVIM-7	NA	CAD61201.1
k141_4589859_1 # 3 # 80 # -1 # ID=1202915_1;partial=10;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.628	AAG44570.1	gb|AAG44570.1|TEM-87 [Proteus mirabilis]	AF250872.1	NA	NA	AAG44570.1
k141_5465722_1 # 3 # 167 # -1 # ID=1204249_1;partial=10;start_type=ATG;rbs_motif=TTATAA;rbs_spacer=13bp;gc_cont=0.455	ACX70402.1	gb|ACX70402.1|OXA-143 [Acinetobacter baumannii]	GQ861437.1	bla-OXA-143	NA	ACX70402.1
k141_3717117_3 # 554 # 652 # 1 # ID=1204502_3;partial=01;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.333	AMR06225.1	gb|AMR06225.1|mphM [Bacillus thuringiensis]	CP014284.1	NA	AXW78_30905	AMR06225.1
k141_2843479_1 # 1 # 303 # -1 # ID=1204512_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.373	AAP22374.1	gb|AAP22374.1|CARB-9 [Vibrio cholerae non-O1/non-O139]	AY248038.1	carb9	NA	AAP22374.1
k141_4766659_2 # 569 # 658 # 1 # ID=1204589_2;partial=01;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.533	AHF82024.1	gb|AHF82024.1|AQU-3 [Aeromonas dhakensis]	KF730244.1	blaAQU-3	NA	AHF82024.1
k141_3543596_1 # 3 # 383 # 1 # ID=1206115_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.672	AEO25219.1	gb|AEO25219.1|lin [Listeria monocytogenes FSL R2-561]	CP002003.1	NA	LMKG_02372	AEO25219.1
k141_3017876_1 # 188 # 310 # 1 # ID=1206793_1;partial=01;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.366	CBE03766.1	gb|CBE03766.1|Clostridioides difficile nimB [Clostridioides difficile R20291]	FN545816.1	NA	CDR20291_1308	CBE03766.1
k141_1271916_1 # 1 # 69 # -1 # ID=1209552_1;partial=10;start_type=ATG;rbs_motif=TAAA;rbs_spacer=14bp;gc_cont=0.261	WP_065597326.1	gb|WP_065597326.1|ALI-2 [Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance]	NG_059328.1	blaALI	A7J11_05722	WP_065597326.1
k141_48615_1 # 1 # 117 # -1 # ID=1209688_1;partial=10;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.231	ANW35663.1	gb|ANW35663.1|OXA-464 [Aliarcobacter butzleri]	KU721146.1	blaOXA	NA	ANW35663.1
k141_2843704_1 # 2 # 112 # -1 # ID=1210110_1;partial=10;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.405	AJP77085.1	gb|AJP77085.1|ESP-1 [Chryseobacterium sp. Stok-2]	KP109681.1	blaESP-1	NA	AJP77085.1
k141_5991307_1 # 3 # 86 # -1 # ID=1212615_1;partial=10;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.262	UTS94250.1	gb|UTS94250.1|ADC-282 [Acinetobacter pittii]	ON651497.1	blaADC	NA	UTS94250.1
k141_1970839_1 # 1 # 72 # -1 # ID=1213311_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.319	AAL51021.2	gb|AAL51021.2|ANT(3'')-II-AAC(6')-IId bifunctional protein [Serratia marcescens]	AF453998.2	ant(3'')-Ih-aac(6')-IId	NA	AAL51021.2
k141_1096201_1 # 2 # 217 # -1 # ID=1213536_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.685	WLO97154.1	gb|WLO97154.1|ACT-124 [Enterobacter hormaechei]	OR398191.1	blaACT	NA	WLO97154.1
k141_3892449_1 # 1 # 393 # -1 # ID=1215562_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.598	WP_122630825.1	gb|WP_122630825.1|EAM-1 [Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance]	NZ_WTYI01000001.1	NA	NA	NA
k141_2320181_1 # 2 # 112 # -1 # ID=1216379_1;partial=10;start_type=ATG;rbs_motif=TAA;rbs_spacer=11bp;gc_cont=0.432	CAJ47128.2	gb|CAJ47128.2|SHV-73 [Klebsiella pneumoniae]	AM176548.2	blaSHV-73	NA	CAJ47128.2
k141_1445428_1 # 1 # 81 # -1 # ID=1217150_1;partial=10;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.420	CAJ98570.1	gb|CAJ98570.1|mphF [uncultured bacterium]	AM260957.1	mph(B)	NA	CAJ98570.1
k141_2494644_1 # 1 # 333 # 1 # ID=1218345_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.643	QWJ89343.1	gb|QWJ89343.1|OXA-957 [uncultured bacterium]	MZ126685.1	blaOXA	NA	QWJ89343.1
k141_4767281_1 # 1 # 234 # -1 # ID=1220663_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.436	AJP77085.1	gb|AJP77085.1|ESP-1 [Chryseobacterium sp. Stok-2]	KP109681.1	blaESP-1	NA	AJP77085.1
k141_572007_1 # 3 # 524 # -1 # ID=1221591_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.374	ABI20451.1	gb|ABI20451.1|mphE [uncultured bacterium]	DQ839391.1	mph	NA	ABI20451.1
k141_4767352_1 # 3 # 233 # -1 # ID=1222339_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.610	QIB98918.1	gb|QIB98918.1|IDC-1 [sediment metagenome]	MN985649.1	blaIDC	NA	QIB98918.1
k141_1096714_1 # 2 # 241 # -1 # ID=1225825_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.442	AEO25219.1	gb|AEO25219.1|lin [Listeria monocytogenes FSL R2-561]	CP002003.1	NA	LMKG_02372	AEO25219.1
k141_4416161_1 # 1 # 255 # -1 # ID=1226081_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.443	WP_107809858.1	gb|WP_107809858.1|GOB-34 [Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance]	NG_076850.1	blaGOB	A7J11_07231	WP_107809858.1
k141_3544453_1 # 3 # 95 # -1 # ID=1226990_1;partial=10;start_type=GTG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.538	WP_168247884.1	gb|WP_168247884.1|OXA-911 [Acinetobacter baumannii]	NG_068182.1	blaOXA	A7J11_06766	WP_168247884.1
k141_49188_1 # 356 # 460 # 1 # ID=1228490_1;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.581	CAC47933.1	gb|CAC47933.1|tet(X1) [Bacteroides thetaiotaomicron]	AJ311171.1	tetX1	NA	CAC47933.1
k141_2320695_1 # 3 # 176 # -1 # ID=1228950_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.626	AIA08936.1	gb|AIA08936.1|rphA [Streptomyces sp. WAC4747]	KJ151292.1	NA	NA	AIA08936.1
k141_1796177_1 # 1 # 129 # -1 # ID=1228982_1;partial=10;start_type=TTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.225	UZQ18795.1	gb|UZQ18795.1|OXA-1168 [Pseudomonas aeruginosa]	OP806895.1	blaOXA	NA	UZQ18795.1
k141_49385_1 # 1 # 129 # -1 # ID=1233893_1;partial=10;start_type=TTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.488	AEO25219.1	gb|AEO25219.1|lin [Listeria monocytogenes FSL R2-561]	CP002003.1	NA	LMKG_02372	AEO25219.1
k141_5992207_1 # 203 # 280 # 1 # ID=1234176_1;partial=01;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.551	UPP01678.1	gb|UPP01678.1|WUS-1 [Myroides albus]	OL872181.1	blaWUS	NA	UPP01678.1
k141_5466609_2 # 380 # 469 # 1 # ID=1234861_2;partial=01;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.667	ACH58990.1	gb|ACH58990.1|LRA-12 [uncultured bacterium BLR12]	EU408351.1	blaLRA-12	AKSOIL_0006	ACH58990.1
k141_4767880_2 # 291 # 359 # 1 # ID=1235059_2;partial=01;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.420	WP_004874166.1	gb|WP_004874166.1|YEM-1 [Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance]	NG_070759.1	blaYEM	A7J11_06878	WP_004874166.1
k141_4416471_2 # 243 # 335 # 1 # ID=1235652_2;partial=01;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.323	ALC79265.1	gb|ALC79265.1|OXY-7-1 [Klebsiella oxytoca]	KT001254.1	blaOXY	NA	ALC79265.1
k141_397774_1 # 2 # 460 # 1 # ID=1236228_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.366	AEO25219.1	gb|AEO25219.1|lin [Listeria monocytogenes FSL R2-561]	CP002003.1	NA	LMKG_02372	AEO25219.1
k141_1446202_2 # 446 # 586 # 1 # ID=1237162_2;partial=01;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.305	APB03226.1	gb|APB03226.1|mphI [Paenibacillus sp. LC231]	KX531056.1	mphI	NA	APB03226.1
k141_4767999_2 # 237 # 305 # 1 # ID=1237598_2;partial=01;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.565	AAM92464.1	gb|AAM92464.1|AAC(6')-IIa [Salmonella enterica subsp. enterica serovar Typhi]	AY123251.1	aac6-II	NA	AAM92464.1
k141_3019088_1 # 2 # 229 # -1 # ID=1238120_1;partial=10;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.338	AKQ05893.1	gb|AKQ05893.1|tet(49) [uncultured bacterium]	KR857683.1	tet(49)	NA	AKQ05893.1
k141_2146805_1 # 62 # 235 # 1 # ID=1238140_1;partial=01;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.586	AAF86220.1	gb|AAF86220.1|vatE [Enterococcus faecium]	AF242872.1	vat(E)	NA	AAF86220.1
k141_6166126_1 # 1 # 87 # -1 # ID=1238299_1;partial=10;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.632	WP_204376237.1	gb|WP_204376237.1|OXA-947 [Acinetobacter lactucae]	NG_073475.1	blaOXA	A7J11_07056	WP_204376237.1
k141_5641669_1 # 331 # 462 # 1 # ID=1238312_1;partial=01;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.258	AAA92254.1	gb|AAA92254.1|ANT(4')-Ia [Plasmid pTB913]	K02551.1	kan	NA	AAA92254.1
k141_2146822_1 # 169 # 342 # 1 # ID=1238462_1;partial=01;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.580	AAF86220.1	gb|AAF86220.1|vatE [Enterococcus faecium]	AF242872.1	vat(E)	NA	AAF86220.1
k141_4243782_1 # 1 # 168 # -1 # ID=1238501_1;partial=10;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.565	WP_025546314.1	gb|WP_025546314.1|CARB-31 [Vibrio parahaemolyticus]	NZ_JANFKV010000002.1	NA	NOK96_RS03995	WP_025546314.1
k141_3367064_2 # 141 # 308 # 1 # ID=1238502_2;partial=01;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.238	WP_020848173.1	gb|WP_020848173.1|OXA-491 [Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance]	NZ_JBFCOE010000015.1	NA	AB0W19_RS10245	WP_020848173.1
k141_1971932_1 # 2 # 325 # -1 # ID=1239787_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.454	CDM87362.1	gb|CDM87362.1|OXA-373 [Acinetobacter johnsonii]	HG931732.1	blaOXA-373	NA	CDM87362.1
k141_1621582_1 # 155 # 241 # 1 # ID=1241633_1;partial=01;start_type=ATG;rbs_motif=TAA;rbs_spacer=10bp;gc_cont=0.391	AEO25219.1	gb|AEO25219.1|lin [Listeria monocytogenes FSL R2-561]	CP002003.1	NA	LMKG_02372	AEO25219.1
k141_4416724_1 # 1 # 321 # 1 # ID=1241986_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.639	CAC04522.1	gb|CAC04522.1|OCH-1 [Brucella anthropi]	AJ401618.1	ampC	NA	CAC04522.1
k141_4243948_2 # 227 # 310 # 1 # ID=1242848_2;partial=01;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.619	AKQ05898.1	gb|AKQ05898.1|tet(54) [uncultured bacterium]	KR857688.1	tet(54)	NA	AKQ05898.1
k141_5992621_2 # 293 # 421 # 1 # ID=1242941_2;partial=01;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.186	WP_109545077.1	gb|WP_109545077.1|OXA-636 [Campylobacter jejuni]	NG_057494.1	blaOXA	A7J11_05495	WP_109545077.1
k141_398060_1 # 2 # 73 # -1 # ID=1243171_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.542	XAM74258.1	gb|XAM74258.1|KPC-225 [Escherichia coli]	PP723735.1	blaKPC	NA	XAM74258.1
k141_1273196_1 # 1 # 231 # -1 # ID=1243771_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.662	AFQ93498.1	gb|AFQ93498.1|catB3 [Enterobacter cloacae]	JX101693.1	catB3	NA	AFQ93498.1
k141_2321316_1 # 3 # 107 # -1 # ID=1244042_1;partial=10;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.438	WP_078797000.1	gb|WP_078797000.1|GOB-33 [Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance]	NG_067999.1	blaGOB	A7J11_06666	WP_078797000.1
k141_2495569_2 # 325 # 408 # 1 # ID=1244652_2;partial=01;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.726	ACH58990.1	gb|ACH58990.1|LRA-12 [uncultured bacterium BLR12]	EU408351.1	blaLRA-12	AKSOIL_0006	ACH58990.1
k141_5816577_1 # 1 # 84 # -1 # ID=1245195_1;partial=10;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.440	WP_136512099.1	gb|WP_136512099.1|OXA-808 [Acinetobacter radioresistens]	NG_064766.1	blaOXA	A7J11_06224	WP_136512099.1
k141_2321371_1 # 3 # 107 # -1 # ID=1245199_1;partial=10;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.438	WP_078797000.1	gb|WP_078797000.1|GOB-33 [Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance]	NG_067999.1	blaGOB	A7J11_06666	WP_078797000.1
k141_4768367_2 # 215 # 412 # 1 # ID=1245586_2;partial=01;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.601	AAB36568.1	gb|AAB36568.1|cmlv [Streptomyces venezuelae ATCC 10712]	U09991.1	cmlv	NA	AAB36568.1
k141_749103_2 # 154 # 237 # 1 # ID=1247269_2;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.464	WP_150378267.1	gb|WP_150378267.1|tet(X5) [Acinetobacter pittii]	NZ_CP183892.1	NA	ACLKM6_RS14325	WP_150378267.1
k141_923158_1 # 3 # 569 # 1 # ID=1249147_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.672	AEO25219.1	gb|AEO25219.1|lin [Listeria monocytogenes FSL R2-561]	CP002003.1	NA	LMKG_02372	AEO25219.1
k141_224567_1 # 2 # 328 # -1 # ID=1249346_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.630	AAP69914.1	gb|AAP69914.1|cphA6 [Aeromonas veronii bv. veronii]	AY227052.1	cphA6	NA	AAP69914.1
k141_4591853_2 # 639 # 725 # 1 # ID=1251343_2;partial=01;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.609	AJP77085.1	gb|AJP77085.1|ESP-1 [Chryseobacterium sp. Stok-2]	KP109681.1	blaESP-1	NA	AJP77085.1
k141_1446777_2 # 331 # 429 # 1 # ID=1252335_2;partial=01;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.556	AAF63432.1	gb|AAF63432.1|vatF [Yersinia enterocolitica]	AF170730.1	sat	NA	AAF63432.1
k141_3193790_1 # 1 # 354 # -1 # ID=1252558_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.720	AKQ05893.1	gb|AKQ05893.1|tet(49) [uncultured bacterium]	KR857683.1	tet(49)	NA	AKQ05893.1
k141_3193850_5 # 993 # 1064 # 1 # ID=1254251_5;partial=01;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.181	ABV63006.2	gb|ABV63006.2|BPU-1 [Bacillus pumilus SAFR-032]	CP000813.4	NA	BPUM_2340	ABV63006.2
k141_5642289_1 # 3 # 68 # -1 # ID=1254773_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.591	WP_009901927.1	gb|WP_009901927.1|CDD-1 [Clostridioides difficile]	NZ_JBNAZV010000009.1	NA	ACPMCT_RS10920	WP_009901927.1
k141_5293612_1 # 3 # 65 # -1 # ID=1255157_1;partial=10;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.540	QIM09823.1	gb|QIM09823.1|tet(X6) [Proteus genomosp. 6]	MN507533.1	tet(X)	NA	QIM09823.1
k141_5993092_1 # 1 # 192 # -1 # ID=1255268_1;partial=10;start_type=GTG;rbs_motif=TAA;rbs_spacer=3bp;gc_cont=0.323	OUQ50894.1	gb|OUQ50894.1|nimG [Alistipes sp. An116]	NFLR01000029.1	NA	B5E60_12750	OUQ50894.1
k141_3019781_1 # 2 # 70 # -1 # ID=1255472_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.667	ADM47435.1	gb|ADM47435.1|OXA-134 [Acinetobacter lwoffii]	HQ122933.1	blaOXA-134a	NA	ADM47435.1
k141_5293737_1 # 3 # 71 # -1 # ID=1257514_1;partial=10;start_type=ATG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.275	AWB15813.1	gb|AWB15813.1|GPC-1 [Pseudomonas aeruginosa]	MH211206.1	blaGPC	NA	AWB15813.1
k141_749564_2 # 312 # 398 # 1 # ID=1258101_2;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.713	EPF70268.1	gb|EPF70268.1|OXA-665 [Acinetobacter rudis CIP 110305]	KE340355.1	NA	F945_03287	EPF70268.1
k141_3545699_1 # 3 # 110 # -1 # ID=1259089_1;partial=10;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=3-4bp;gc_cont=0.528	AAX38178.1	gb|AAX38178.1|APH(2'')-Ie [Enterococcus casseliflavus]	AY939911.1	NA	NA	AAX38178.1
k141_5642474_2 # 371 # 430 # 1 # ID=1259786_2;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.533	WP_031960999.1	gb|WP_031960999.1|ADC-222 [Acinetobacter baumannii]	NZ_CP190370.1	NA	NA	NA
k141_1972794_1 # 3 # 422 # -1 # ID=1260113_1;partial=10;start_type=ATG;rbs_motif=AATAA;rbs_spacer=10bp;gc_cont=0.510	ARB93503.1	gb|ARB93503.1|tet(56) [Legionella longbeachae]	CP020412.2	NA	A6J40_15560	ARB93503.1
k141_2671363_1 # 2 # 100 # -1 # ID=1260256_1;partial=10;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.626	WP_064987478.1	gb|WP_064987478.1|ADC-223 [Acinetobacter baumannii]	NZ_JAVQKR010000002.1	NA	RLU72_RS02215	WP_064987478.1
k141_225016_1 # 3 # 200 # -1 # ID=1260926_1;partial=10;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.520	WP_122630828.1	gb|WP_122630828.1|VIM-53 [Pseudomonas aeruginosa]	NG_062231.1	blaVIM	A7J11_05893	WP_122630828.1
k141_4592307_1 # 274 # 393 # 1 # ID=1262514_1;partial=01;start_type=ATG;rbs_motif=TAAA;rbs_spacer=8bp;gc_cont=0.300	WVW91706.1	gb|WVW91706.1|OXA-1235 [Acinetobacter pittii]	PP328953.1	blaOXA	NA	WVW91706.1
k141_5118184_1 # 124 # 390 # 1 # ID=1263919_1;partial=01;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.652	AJE92936.1	gb|AJE92936.1|mphK [Bacillus subtilis subsp. subtilis]	CP010314.1	NA	RP72_01525	AJE92936.1
k141_4244768_1 # 1 # 327 # -1 # ID=1263924_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.627	ABS70977.1	gb|ABS70977.1|AAC(3)-IId [Escherichia coli]	EU022314.1	aacC2	NA	ABS70977.1
k141_4942371_1 # 212 # 286 # 1 # ID=1264506_1;partial=01;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.560	WP_087587941.1	gb|WP_087587941.1|OXA-550 [Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance]	NG_054955.1	blaOXA	A7J11_05044	WP_087587941.1
